Full_Address,Place_type,source_centroid,source_lon,source_lat
"101 N. Phillips Avenue, Sioux Falls, South Dakota 57104",FDIC_Insured_Banks,POINT (-74.0641059999999 40.341705),-74.064106,40.341705
"100 North Tryon St, Charlotte, North Carolina 28202",FDIC_Insured_Banks,POINT (-74.26250999999991 40.656411),-74.26251,40.656411
"3590 Nj Highway 9 South, Old Bridge, New Jersey 08857",FDIC_Insured_Banks,POINT (-74.3082099999999 40.38165),-74.30821,40.38165
"301 Sylvan Avenue, Englewood Cliffs, New Jersey 07632",FDIC_Insured_Banks,POINT (-74.27016399999989 40.6965380000001),-74.270164,40.696538
"106 New Jersey Avenue, Absecon, New Jersey 08201",FDIC_Insured_Banks,POINT (-74.5006239999999 39.4245880000001),-74.500624,39.424588
"200 W 2nd St, Winston Salem, North Carolina 27101",FDIC_Insured_Banks,POINT (-75.3198499999999 40.019008),-75.31985,40.019008
"2035 Limestone Road, Wilmington, Delaware 19808",FDIC_Insured_Banks,POINT (-75.2333849999999 39.4304720000001),-75.233385,39.430472
"101 N. Phillips Avenue, Sioux Falls, South Dakota 57104",FDIC_Insured_Banks,POINT (-74.84260999999989 40.0529220000001),-74.84261,40.052922
"100 North Tryon St, Charlotte, North Carolina 28202",FDIC_Insured_Banks,POINT (-75.08693699999991 39.946892),-75.086937,39.946892
"10 South Main Street, Elmer, New Jersey 08318",FDIC_Insured_Banks,POINT (-75.1689769999999 39.5938310000001),-75.168977,39.593831
"101 N. Phillips Avenue, Sioux Falls, South Dakota 57104",FDIC_Insured_Banks,POINT (-74.5233869999999 40.26921),-74.523387,40.26921
"200 W 2nd St, Winston Salem, North Carolina 27101",FDIC_Insured_Banks,POINT (-74.9843619999999 39.4589030000001),-74.984362,39.458903
"200 W 2nd St, Winston Salem, North Carolina 27101",FDIC_Insured_Banks,POINT (-75.2231499999999 39.7440950000001),-75.22315,39.744095
"100 North Tryon St, Charlotte, North Carolina 28202",FDIC_Insured_Banks,POINT (-74.6599589999999 40.3496370000001),-74.659959,40.349637
"101 N. Phillips Avenue, Sioux Falls, South Dakota 57104",FDIC_Insured_Banks,POINT (-74.5620539999999 39.4016280000001),-74.562054,39.401628
"101 N. Phillips Avenue, Sioux Falls, South Dakota 57104",FDIC_Insured_Banks,POINT (-74.1982459999999 39.9531880000001),-74.198246,39.953188
"101 N. Phillips Avenue, Sioux Falls, South Dakota 57104",FDIC_Insured_Banks,POINT (-75.0649709999999 39.901505),-75.064971,39.901505
"533 Fellowship Road, Suite 250, Mount Laurel, New Jersey 08054",FDIC_Insured_Banks,POINT (-75.3279379999999 39.6513660000001),-75.327938,39.651366
"118 South Main Street, Ada, Ohio 45810",FDIC_Insured_Banks,POINT (-83.8231659999999 40.7701600000001),-83.823166,40.77016
"201 South Fourth Street, Martins Ferry, Ohio 43935",FDIC_Insured_Banks,POINT (-81.9558420999999 39.4003398300001),-81.9558421,39.40033983
"222 Delaware Avenue, Wilmington, Delaware 19899",FDIC_Insured_Banks,POINT (-82.31588099999991 40.869358),-82.315881,40.869358
"127 Public Square, Cleveland, Ohio 44114",FDIC_Insured_Banks,POINT (-80.7826739999999 41.8642820000001),-80.782674,41.864282
"17 South High Street, Columbus, Ohio 43216",FDIC_Insured_Banks,POINT (-80.78143799999989 41.8674490000001),-80.781438,41.867449
"1111 Polaris Parkway, Columbus, Ohio 43240",FDIC_Insured_Banks,POINT (-82.10116599999991 39.328988),-82.101166,39.328988
"One Bank Plaza, Wheeling, West Virginia 26003",FDIC_Insured_Banks,POINT (-81.1748369999999 39.9872930000001),-81.174837,39.987293
"120 North Street, Bellevue, Ohio 44811",FDIC_Insured_Banks,POINT (-82.83991499999991 41.2746530000001),-82.839915,41.274653
"127 Public Square, Cleveland, Ohio 44114",FDIC_Insured_Banks,POINT (-84.07989999999999 38.9635180000001),-84.0799,38.963518
"121 East Main Street, Blanchester, Ohio 45107",FDIC_Insured_Banks,POINT (-83.9875169999999 39.293845),-83.987517,39.293845
"102 South Main Street, Bluffton, Ohio 45817",FDIC_Insured_Banks,POINT (-83.89210899999991 40.8932540000001),-83.892109,40.893254
"50 North Third Street, Newark, Ohio 43055",FDIC_Insured_Banks,POINT (-82.9756179999999 40.8052300000001),-82.975618,40.80523
"17 South High Street, Columbus, Ohio 43216",FDIC_Insured_Banks,POINT (-82.9756579999999 40.8083000000001),-82.975658,40.8083
"17 South High Street, Columbus, Ohio 43216",FDIC_Insured_Banks,POINT (-81.1451579999999 41.47344),-81.145158,41.47344
"222 Delaware Avenue, Wilmington, Delaware 19899",FDIC_Insured_Banks,POINT (-80.99867999999989 40.2714940000001),-80.99868,40.271494
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-81.58943099999991 40.0247880000001),-81.589431,40.024788
"20 South Broad Street, Canfield, Ohio 44406",FDIC_Insured_Banks,POINT (-80.76096799999991 41.024051),-80.760968,41.024051
"138 Putnam Street, Marietta, Ohio 45750",FDIC_Insured_Banks,POINT (-81.5160929999999 39.7468430000001),-81.516093,39.746843
"2 N. Broadway St, Lebanon, Ohio 45036",FDIC_Insured_Banks,POINT (-82.9832649999999 39.3330480000001),-82.983265,39.333048
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-84.5112649999999 39.1008820000001),-84.511265,39.100882
"1111 Polaris Parkway, Columbus, Ohio 43240",FDIC_Insured_Banks,POINT (-82.9445429999999 39.601748),-82.944543,39.601748
"222 Delaware Avenue, Wilmington, Delaware 19899",FDIC_Insured_Banks,POINT (-82.94359299999989 39.601457),-82.943593,39.601457
"17 South High Street, Columbus, Ohio 43216",FDIC_Insured_Banks,POINT (-83.0006459999999 39.9618540000001),-83.000646,39.961854
"222 Delaware Avenue, Wilmington, Delaware 19899",FDIC_Insured_Banks,POINT (-82.9965089999999 39.9626630000001),-82.996509,39.962663
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-84.70725399999991 40.916724),-84.707254,40.916724
"1111 Polaris Parkway, Columbus, Ohio 43240",FDIC_Insured_Banks,POINT (-81.8652559999999 40.27306),-81.865256,40.27306
"127 Public Square, Cleveland, Ohio 44114",FDIC_Insured_Banks,POINT (-84.1926169999999 39.7608940000001),-84.192617,39.760894
"222 Delaware Avenue, Wilmington, Delaware 19899",FDIC_Insured_Banks,POINT (-84.1875279999999 39.7639160000001),-84.187528,39.763916
"1111 Polaris Parkway, Columbus, Ohio 43240",FDIC_Insured_Banks,POINT (-84.1920979999999 39.7606700000001),-84.192098,39.76067
"222 Delaware Avenue, Wilmington, Delaware 19899",FDIC_Insured_Banks,POINT (-83.0676259999999 40.300077),-83.067626,40.300077
"127 Public Square, Cleveland, Ohio 44114",FDIC_Insured_Banks,POINT (-84.3598719999999 41.285937),-84.359872,41.285937
"105 Grant Street, Dennison, Ohio 44621",FDIC_Insured_Banks,POINT (-81.33611999999989 40.393308),-81.33612,40.393308
"1111 Polaris Parkway, Columbus, Ohio 43240",FDIC_Insured_Banks,POINT (-81.4797809999999 40.5200140000001),-81.479781,40.520014
"2 N. Broadway St, Lebanon, Ohio 45036",FDIC_Insured_Banks,POINT (-84.6373319999999 39.743948),-84.637332,39.743948
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-84.63611999999991 39.743928),-84.63612,39.743928
"38 Fountain Square Plaza, Cincinnati, Ohio 45263",FDIC_Insured_Banks,POINT (-83.6502719999999 41.038347),-83.650272,41.038347
"One Bank Plaza, Wheeling, West Virginia 26003",FDIC_Insured_Banks,POINT (-81.06540699999989 40.1496530000001),-81.065407,40.149653
"118 East Lima Street, Forest, Ohio 45843",FDIC_Insured_Banks,POINT (-83.51114099999999 40.801788),-83.511141,40.801788
"17 South High Street, Columbus, Ohio 43216",FDIC_Insured_Banks,POINT (-84.3038759999999 39.5602710000001),-84.303876,39.560271
"50 North Third Street, Newark, Ohio 43055",FDIC_Insured_Banks,POINT (-82.7896759999999 40.7340710000001),-82.789676,40.734071
"138 Putnam Street, Marietta, Ohio 45750",FDIC_Insured_Banks,POINT (-83.8986309999999 38.855692),-83.898631,38.855692
"17 North Main Street, Germantown, Ohio 45327",FDIC_Insured_Banks,POINT (-84.3704969999999 39.625297),-84.370497,39.625297
"1111 Polaris Parkway, Columbus, Ohio 43240",FDIC_Insured_Banks,POINT (-80.7022309999999 41.154003),-80.702231,41.154003
"100 North High Street, Hillsboro, Ohio 45133",FDIC_Insured_Banks,POINT (-83.38280999999991 39.3512700000001),-83.38281,39.35127
"50 North Third Street, Newark, Ohio 43055",FDIC_Insured_Banks,POINT (-84.63154299999989 40.1008140000001),-84.631543,40.100814
"255 East Fifth Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-84.5087149999999 39.101796),-84.508715,39.101796
"100 North High Street, Hillsboro, Ohio 45133",FDIC_Insured_Banks,POINT (-83.61143799999989 39.2024520000001),-83.611438,39.202452
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-80.8941929999999 40.3259150000001),-80.894193,40.325915
"222 Delaware Avenue, Wilmington, Delaware 19899",FDIC_Insured_Banks,POINT (-82.6382629999999 39.0508770000001),-82.638263,39.050877
"201 South Fourth Street, Martins Ferry, Ohio 43935",FDIC_Insured_Banks,POINT (-80.99687299999989 40.3671130000001),-80.996873,40.367113
"17 South High Street, Columbus, Ohio 43216",FDIC_Insured_Banks,POINT (-81.35806099999991 41.1538),-81.358061,41.1538
"118 South Main Street, Ada, Ohio 45810",FDIC_Insured_Banks,POINT (-83.6158649999999 40.6473530000001),-83.615865,40.647353
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-83.6076409999999 40.6482090000001),-83.607641,40.648209
"2 North Main Street, Kingston, Ohio 45644",FDIC_Insured_Banks,POINT (-82.9107939999999 39.472902),-82.910794,39.472902
"50 North Third Street, Newark, Ohio 43055",FDIC_Insured_Banks,POINT (-82.6035099999999 39.7137870000001),-82.60351,39.713787
"222 Delaware Avenue, Wilmington, Delaware 19899",FDIC_Insured_Banks,POINT (-82.6038129999999 39.7137530000001),-82.603813,39.713753
"2 N. Broadway St, Lebanon, Ohio 45036",FDIC_Insured_Banks,POINT (-84.2082469999999 39.4343160000001),-84.208247,39.434316
"17 South High Street, Columbus, Ohio 43216",FDIC_Insured_Banks,POINT (-84.1141709999999 40.7399730000001),-84.114171,40.739973
"222 Delaware Avenue, Wilmington, Delaware 19899",FDIC_Insured_Banks,POINT (-83.4492759999999 39.885836),-83.449276,39.885836
"2775 Maysville Pike, Zanesville, Ohio 43701",FDIC_Insured_Banks,POINT (-81.8595379999999 39.6481440000001),-81.859538,39.648144
"1111 Polaris Parkway, Columbus, Ohio 43240",FDIC_Insured_Banks,POINT (-81.2446319999999 41.1577030000001),-81.244632,41.157703
"1111 Polaris Parkway, Columbus, Ohio 43240",FDIC_Insured_Banks,POINT (-81.4550259999999 39.4151760000001),-81.455026,39.415176
"600 Philadelphia Street, Indiana, Pennsylvania 15701",FDIC_Insured_Banks,POINT (-81.37477799999991 40.7981500000001),-81.374778,40.79815
"112 West Main Street, Mc Arthur, Ohio 45651",FDIC_Insured_Banks,POINT (-82.4795229999999 39.2466330000001),-82.479523,39.246633
"86 North Kennebec Avenue, Mcconnelsville, Ohio 43756",FDIC_Insured_Banks,POINT (-81.8532569999999 39.6494740000001),-81.853257,39.649474
"100 East Main Street, Mcconnelsville, Ohio 43756",FDIC_Insured_Banks,POINT (-81.8522829999999 39.6487030000001),-81.852283,39.648703
"17 South High Street, Columbus, Ohio 43216",FDIC_Insured_Banks,POINT (-81.8625759999999 41.1384890000001),-81.862576,41.138489
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-84.28286799999999 39.6415640000001),-84.282868,39.641564
"730 East Main Street, Lebanon, Ohio 45036",FDIC_Insured_Banks,POINT (-84.1918899999999 39.432259),-84.19189,39.432259
"138 Putnam Street, Marietta, Ohio 45750",FDIC_Insured_Banks,POINT (-83.9308859999999 39.029998),-83.930886,39.029998
"298 Union Street, Mount Pleasant, Ohio 43939",FDIC_Insured_Banks,POINT (-80.79960299999991 40.1753560000001),-80.799603,40.175356
"50 North Third Street, Newark, Ohio 43055",FDIC_Insured_Banks,POINT (-82.4854989999999 40.3931250000001),-82.485499,40.393125
"222 Delaware Avenue, Wilmington, Delaware 19899",FDIC_Insured_Banks,POINT (-82.40594899999989 40.0583470000001),-82.405949,40.058347
"50 North Third Street, Newark, Ohio 43055",FDIC_Insured_Banks,POINT (-82.4032619999999 40.0593150000001),-82.403262,40.059315
"50 North Third Street, Newark, Ohio 43055",FDIC_Insured_Banks,POINT (-83.8085659999999 39.9233170000001),-83.808566,39.923317
"420 Third Avenue, Gallipolis, Ohio 45631",FDIC_Insured_Banks,POINT (-83.2569519999999 39.553976),-83.256952,39.553976
"110 North Main Street, New Lexington, Ohio 43764",FDIC_Insured_Banks,POINT (-82.2075029999999 39.7137490000001),-82.207503,39.713749
"2 N. Broadway St, Lebanon, Ohio 45036",FDIC_Insured_Banks,POINT (-84.7927559999999 39.860123),-84.792756,39.860123
"553 Chamber Drive, Milford, Ohio 45150",FDIC_Insured_Banks,POINT (-84.27448199999991 39.1581630000001),-84.274482,39.158163
"20 South Broad Street, Canfield, Ohio 44406",FDIC_Insured_Banks,POINT (-81.76472199999991 40.8406230000001),-81.764722,40.840623
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-84.02136999999991 39.821668),-84.02137,39.821668
"601 Clinton Street, Defiance, Ohio 43512",FDIC_Insured_Banks,POINT (-84.0437519999999 41.0192180000001),-84.043752,41.019218
"102 East Main Street, Pandora, Ohio 45877",FDIC_Insured_Banks,POINT (-83.9615919999999 40.9481230000001),-83.961592,40.948123
"38 Fountain Square Plaza, Cincinnati, Ohio 45263",FDIC_Insured_Banks,POINT (-84.5124209999999 39.101139),-84.512421,39.101139
"50 North Third Street, Newark, Ohio 43055",FDIC_Insured_Banks,POINT (-83.26716399999989 40.1078800000001),-83.267164,40.10788
"138 Putnam Street, Marietta, Ohio 45750",FDIC_Insured_Banks,POINT (-82.0335849999999 39.027499),-82.033585,39.027499
"222 Delaware Avenue, Wilmington, Delaware 19899",FDIC_Insured_Banks,POINT (-82.9964429999999 38.7340830000001),-82.996443,38.734083
"209 Third Street, Racine, Ohio 45771",FDIC_Insured_Banks,POINT (-81.9168149999999 38.9706570000001),-81.916815,38.970657
"127 Public Square, Cleveland, Ohio 44114",FDIC_Insured_Banks,POINT (-81.24305799999991 41.159294),-81.243058,41.159294
"Second & Main Street, Vanceburg, Kentucky 41179",FDIC_Insured_Banks,POINT (-83.7877809999999 38.6373400000001),-83.787781,38.63734
"One Bank Plaza, Wheeling, West Virginia 26003",FDIC_Insured_Banks,POINT (-82.6820069999999 38.5347600000001),-82.682007,38.53476
"255 East Fifth Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-84.64633499999989 40.690791),-84.646335,40.690791
"127 Public Square, Cleveland, Ohio 44114",FDIC_Insured_Banks,POINT (-81.3746379999999 40.798569),-81.374638,40.798569
"1111 Polaris Parkway, Columbus, Ohio 43240",FDIC_Insured_Banks,POINT (-80.8553279999999 40.9017910000001),-80.855328,40.901791
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-83.80853499999991 39.0080030000001),-83.808535,39.008003
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-84.15547099999991 40.284384),-84.155471,40.284384
"1111 Polaris Parkway, Columbus, Ohio 43240",FDIC_Insured_Banks,POINT (-84.1553119999999 40.285668),-84.155312,40.285668
"197 South Main Street, Somerville, Ohio 45064",FDIC_Insured_Banks,POINT (-84.6386259999999 39.561445),-84.638626,39.561445
"141 S Sycamore Ave, Sycamore, Ohio 44882",FDIC_Insured_Banks,POINT (-83.17003799999991 40.9487010000001),-83.170038,40.948701
"100 East Water Street, Sandusky, Ohio 44870",FDIC_Insured_Banks,POINT (-83.7406619999999 40.1073030000001),-83.740662,40.107303
"50 North Third Street, Newark, Ohio 43055",FDIC_Insured_Banks,POINT (-83.75222099999991 40.108145),-83.752221,40.108145
"255 East Fifth Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-84.58366100000001 40.8686680000001),-84.583661,40.868668
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-84.2135319999999 40.0440540000001),-84.213532,40.044054
"17 South High Street, Columbus, Ohio 43216",FDIC_Insured_Banks,POINT (-81.7295949999999 41.026233),-81.729595,41.026233
"17 South High Street, Columbus, Ohio 43216",FDIC_Insured_Banks,POINT (-80.82006799999991 41.2357580000001),-80.820068,41.235758
"107 North Market, Waverly, Ohio 45690",FDIC_Insured_Banks,POINT (-82.9847399999999 39.1263670000001),-82.98474,39.126367
"2 N. Broadway St, Lebanon, Ohio 45036",FDIC_Insured_Banks,POINT (-84.08553499999989 39.531121),-84.085535,39.531121
"138 Putnam Street, Marietta, Ohio 45750",FDIC_Insured_Banks,POINT (-82.5338099999999 39.124488),-82.53381,39.124488
"28 North Market, West Union, Ohio 45693",FDIC_Insured_Banks,POINT (-83.5457829999999 38.7935830000001),-83.545783,38.793583
"138 Putnam Street, Marietta, Ohio 45750",FDIC_Insured_Banks,POINT (-83.8284359999999 39.446036),-83.828436,39.446036
"143 Main Street, Woodsfield, Ohio 43793",FDIC_Insured_Banks,POINT (-81.1165009999999 39.7615670000001),-81.116501,39.761567
"222 Delaware Avenue, Wilmington, Delaware 19899",FDIC_Insured_Banks,POINT (-81.94031799999991 40.7981130000001),-81.940318,40.798113
"127 Public Square, Cleveland, Ohio 44114",FDIC_Insured_Banks,POINT (-83.9296669999999 39.6864350000001),-83.929667,39.686435
"127 Public Square, Cleveland, Ohio 44114",FDIC_Insured_Banks,POINT (-83.8102479999999 39.9244530000001),-83.810248,39.924453
"17 South High Street, Columbus, Ohio 43216",FDIC_Insured_Banks,POINT (-80.6497999999999 41.1002140000001),-80.6498,41.100214
"1111 Polaris Parkway, Columbus, Ohio 43240",FDIC_Insured_Banks,POINT (-80.6497489999999 41.1002460000001),-80.649749,41.100246
"17 South High Street, Columbus, Ohio 43216",FDIC_Insured_Banks,POINT (-82.0069919999999 39.940093),-82.006992,39.940093
"200 W 2nd St, Winston Salem, North Carolina 27101",FDIC_Insured_Banks,POINT (-80.5669179999999 39.8269680000001),-80.566918,39.826968
"138 Putnam Street, Marietta, Ohio 45750",FDIC_Insured_Banks,POINT (-80.8657529999999 39.640386),-80.865753,39.640386
"103 Dodd Street, Middlebourne, West Virginia 26149",FDIC_Insured_Banks,POINT (-80.9959529999999 39.564169),-80.995953,39.564169
"One Bank Plaza, Wheeling, West Virginia 26003",FDIC_Insured_Banks,POINT (-80.6592209999999 40.044359),-80.659221,40.044359
"One Bank Plaza, Wheeling, West Virginia 26003",FDIC_Insured_Banks,POINT (-79.6877909999999 39.4720380000001),-79.687791,39.472038
"3601 Maccorkle Ave., Se, Charleston, West Virginia 25304",FDIC_Insured_Banks,POINT (-80.44558000000001 37.8016160000001),-80.44558,37.801616
"1111 Polaris Parkway, Columbus, Ohio 43240",FDIC_Insured_Banks,POINT (-81.18536999999991 37.8096330000001),-81.18537,37.809633
"300 North Main Street, Moorefield, West Virginia 26836",FDIC_Insured_Banks,POINT (-81.22205599999999 37.2680580000001),-81.222056,37.268058
"29 College Drive, Bluefield, Virginia 24605",FDIC_Insured_Banks,POINT (-81.2223919999999 37.269304),-81.222392,37.269304
"1111 Polaris Parkway, Columbus, Ohio 43240",FDIC_Insured_Banks,POINT (-80.2295639999999 38.994065),-80.229564,38.994065
"11185 Main Street, Fairfax, Virginia 22030",FDIC_Insured_Banks,POINT (-82.5608310299999 38.39677097),-82.56083103,38.39677097
"1111 Polaris Parkway, Columbus, Ohio 43240",FDIC_Insured_Banks,POINT (-81.6362409999999 38.3494180000001),-81.636241,38.349418
